-3.705047484976468075e-01,-1.609412866457917424e-01,6.804624100735895409e-01,3.629247871538744952e-01,2.668864304096045248e-01,5.254063524667738072e-01,-4.386830260372630574e-01,1.360002883150633002e+00,1.235274079281242665e+00,-7.137174759495913401e-01
-3.874220045531693302e-01,-1.555115898010062392e-01,6.935431168062251572e-01,3.811061168294214152e-01,2.806199419231396042e-01,5.248389426897385190e-01,-4.561190144237832200e-01,1.402361485076711656e+00,1.278154638908982621e+00,-7.324839454805753824e-01
-1.529052704362177106e-01,-6.658967859653461274e-02,2.750723338285305242e-01,1.456818502512687297e-01,1.095734937890981281e-01,2.138992929374369245e-01,-1.839043466009053496e-01,5.617519818964707978e-01,5.158537421653616173e-01,-2.961136731424853230e-01
-1.047252541524155145e+00,-1.913056985437366908e-01,1.556103879164982828e+00,9.762210067413774617e-01,8.117724621933994911e-01,1.331960437017672749e+00,-8.973694585865155116e-01,3.288347058702752790e+00,2.952352169270255899e+00,-1.685063721775740486e+00
-4.961946200212802305e-01,-2.031159761546195985e-01,8.545630910926113044e-01,4.397418143410919411e-01,3.287724745750634781e-01,6.390963947627473773e-01,-5.496163433886303018e-01,1.707619361578549766e+00,1.529563319655027120e+00,-8.849494761306787582e-01
-7.260009581857737593e-02,-3.093097442387837334e-02,1.287002558439999111e-01,7.004498412335415092e-02,5.063047170583902939e-02,9.686959393436642141e-02,-8.011950410543032530e-02,2.570397863769418034e-01,2.348863805847207498e-01,-1.351547506483756211e-01
-9.276373142793161719e-01,-3.683825795746005216e-01,1.722441586799313917e+00,9.454525898089785052e-01,7.478997711572943352e-01,1.337327834286056394e+00,-1.184151837232105819e+00,3.571162752471410684e+00,3.340062481517961146e+00,-1.931315597595449240e+00
-4.643617883371448651e-01,-2.011117364717908418e-01,8.113650567732370034e-01,4.560914098490386759e-01,3.040807419510244136e-01,6.617618407693843796e-01,-5.174127028906945203e-01,1.631181141170160220e+00,1.487046716614172093e+00,-8.688815343006572878e-01
1.053162011907585271e-33,-4.444664284951187155e-35,1.722182695495646044e-33,-4.887889043015939846e-34,-4.547447928288248445e-34,2.450193270542737953e-33,-1.936610797186733042e-33,3.063054799364807334e-34,-7.509418572445424829e-34,8.047766821670476154e-34
-2.082291146147767095e-59,2.108570733591871004e-58,-1.200897422417517306e-59,-4.132126349291577912e-59,-1.073612902998876387e-58,4.112224529419510565e-58,-3.828628253422296919e-58,-8.672071843513463001e-59,-3.793970342577752071e-58,-1.342817991911487156e-58
-2.479261278510810733e-03,-1.054478281255973558e-03,4.299169689816540949e-03,2.169635039330695438e-03,1.621205535353604458e-03,3.276972375551546850e-03,-2.610758159086272283e-03,8.567562856719232803e-03,7.936033797318359229e-03,-4.409778483896224788e-03
-1.803351657087283733e-01,-8.805462823081654233e-02,3.491776136490627458e-01,1.765430519580589164e-01,1.440692579289909736e-01,2.775802707613299614e-01,-2.077813748132784633e-01,6.671344331864527133e-01,6.044424620466272158e-01,-3.943503685170580697e-01
-4.553771478818595675e-01,-1.707732135751142688e-01,8.195004906963005986e-01,3.824000822866374660e-01,3.847677457097026243e-01,5.779512758455405130e-01,-6.648279471815031760e-01,1.736469927899812582e+00,1.577465591984915871e+00,-9.639971746760541693e-01
-2.256183756165513754e-01,-9.180010357159879009e-02,3.974054400612181404e-01,2.185547812494329500e-01,1.485135935864494161e-01,2.993115126880051546e-01,-2.603541706109901988e-01,8.039400184981203568e-01,7.385344196370418057e-01,-4.075994074379015730e-01
-7.610919138447511112e-02,-3.082728542951313627e-02,1.299423764175176854e-01,6.695580329553842136e-02,4.989530118441891371e-02,9.928502950131852522e-02,-8.282884370825276121e-02,2.596257371400660374e-01,2.359944520782052135e-01,-1.348945862262037609e-01
-7.840950304794175318e-01,-1.977594931888257690e-01,1.097566504815212785e+00,7.772903516664180223e-01,5.609378688154260661e-01,9.003255202946243152e-01,-6.267911226530848978e-01,2.425573796380834146e+00,2.203066633501477689e+00,-1.211201440986465316e+00
-1.181494392288577611e-01,-5.007212887421964159e-02,2.095339688120320953e-01,1.125451388574633949e-01,8.212461532360529337e-02,1.619511196962905852e-01,-1.339179852968848949e-01,4.229614393160260333e-01,3.871938124402398151e-01,-2.220361175177424096e-01
-4.753221075100756005e-02,-2.397872122455917479e-02,9.257650195724914655e-02,4.907641493577069580e-02,3.040318095057539111e-02,6.530226740122152540e-02,-5.742830503444586870e-02,1.750862131253388132e-01,1.630441356605067948e-01,-8.863916588361710203e-02
-1.654947231085759363e-01,-8.489519355497060493e-02,3.036220274391857599e-01,1.532608309103277167e-01,1.055830097667924267e-01,2.490439258954767199e-01,-1.886347970871630753e-01,6.126881956900617210e-01,5.648268906302404968e-01,-3.271491907900549445e-01
-6.736199314391669302e-02,-2.250078035830306231e-02,1.054203743295453188e-01,5.033300915825356103e-02,3.756668367613843346e-02,7.913189136504827914e-02,-5.097964655697176384e-02,1.917644810518692733e-01,1.724388005862254325e-01,-1.191519327543634488e-01
-1.748654432127417363e-02,-7.500871731966874366e-03,3.104319949787513744e-02,1.670313911473912324e-02,1.216935241595142221e-02,2.394926097590805575e-02,-1.977061786298031990e-02,6.184148865984872429e-02,5.680953370139475711e-02,-3.275386906028727313e-02
-4.894785986474019246e-02,-1.949925440831701273e-02,7.525724397234694052e-02,4.771828996216372076e-02,3.586161533830140025e-02,5.299470107426090121e-02,-4.992967528928666382e-02,1.550513748922633106e-01,1.382284405494007828e-01,-7.818534341362839979e-02
-1.571596481981367699e-01,-6.504121835093712445e-02,2.744412783468888617e-01,1.448342812440531480e-01,1.050778687048802146e-01,2.094681001600446901e-01,-1.725063792465731660e-01,5.546596564282925135e-01,5.062090264161964726e-01,-2.892725083690076970e-01
-3.893165792820755255e-01,-1.805171872957823109e-01,7.189683982427932385e-01,3.510803581236340842e-01,2.948136269733551140e-01,5.298109966484796374e-01,-4.603183078329557976e-01,1.465547309178730773e+00,1.323039287837893374e+00,-7.178535185616531367e-01
-1.313154460794372334e-02,-8.397445883579872372e-03,3.154584307246782043e-02,1.334099485090439394e-02,1.473469974336729521e-02,2.761237597689511838e-02,-1.640322341245134541e-02,5.782939782333051948e-02,5.052384746767413226e-02,-4.092595224325686065e-02
-1.140749953068884437e-01,-4.960047116492515701e-02,2.045951244630921373e-01,1.100227841465573064e-01,8.007298320788761026e-02,1.543936819048930820e-01,-1.260595137332233828e-01,4.052547417224376947e-01,3.682643558912606641e-01,-2.098558588502579259e-01
-1.303410590769674970e-01,-5.940536298376193625e-02,2.352867913109098486e-01,1.297931542490336487e-01,9.189615315988185207e-02,1.863470240803657141e-01,-1.392517988124779560e-01,4.641879991923779092e-01,4.317504995994915218e-01,-2.391941866268975370e-01
-1.659430047108365613e-01,-6.934888496939943525e-02,2.922508448069917608e-01,1.527852838696266424e-01,1.141985166469768748e-01,2.188437057618486947e-01,-1.847979613587373282e-01,5.846961035035118659e-01,5.310766078526129030e-01,-3.077846246972106847e-01
-3.059079898729525140e-02,-1.403583977030524801e-02,5.384008549364082546e-02,2.769424249541588279e-02,1.960696933341791320e-02,4.235483260617323858e-02,-3.656296236179046311e-02,1.091120460095575673e-01,9.958089397462698000e-02,-5.694678200876612806e-02
-1.392562035947162158e-01,-6.140552348430699386e-02,2.520483381164310144e-01,1.353606658170602162e-01,9.839984837901270820e-02,1.919203255499274396e-01,-1.598158921007930833e-01,5.054370194259213411e-01,4.602356896322938318e-01,-2.633194777634682016e-01
-1.827910058509667617e-68,9.613388454246966320e-69,1.937505947372418306e-68,-3.920334919571310272e-68,9.366356904598182529e-69,4.214690165559547913e-68,1.338614147000441840e-68,2.616875693820848129e-68,2.958142713116238644e-68,1.800887828951124865e-68
-5.161771203918209816e-02,-2.339565818449824627e-02,9.337393283959835588e-02,4.969501249352303862e-02,3.694702937102117141e-02,7.076793404737537208e-02,-5.966106176198182620e-02,1.890764756172374217e-01,1.718004921382637329e-01,-9.954643974052250488e-02
-1.932167095292363634e-01,-8.763172881230901767e-02,3.443035420595922935e-01,1.826004015009238535e-01,1.365115971916928961e-01,2.658360252616063790e-01,-2.242717365711836275e-01,6.910159293501596522e-01,6.303525851499973687e-01,-3.628571848887486850e-01
-2.942201798859514494e-02,-1.320421286654592692e-02,5.279160839773478636e-02,2.776384800435927405e-02,2.022863254884198214e-02,4.010882143630632030e-02,-3.390460125023369437e-02,1.055999395504900462e-01,9.620335546741223820e-02,-5.581809394681882391e-02
-1.268133154075477831e-01,-5.528559660356371919e-02,2.224692114721451841e-01,1.162954632392500659e-01,8.611953429593594000e-02,1.693793480927018869e-01,-1.406719447872979145e-01,4.485480793725172832e-01,4.095207257686154234e-01,-2.328166697297777976e-01
-1.830394563191090063e-01,-9.194667893637165079e-02,3.137494107167550506e-01,1.928378277553996489e-01,1.079133124882753064e-01,2.778829403500712170e-01,-1.920901463806037324e-01,6.231579846144686963e-01,5.983891060175288157e-01,-3.429684172139072507e-01
-3.093751695667665280e-02,-1.396663726221317355e-02,5.822286563862679593e-02,2.936603846895942047e-02,2.295621279504627549e-02,4.624651182567043883e-02,-3.625806103491766019e-02,1.160082682214664679e-01,1.059689000798925140e-01,-6.292191670131250247e-02
-6.066330118111575714e-02,-2.627774292647527127e-02,1.081019458460506094e-01,5.725767230297935939e-02,4.197593475868171414e-02,8.047122481426736973e-02,-6.960507259714990291e-02,2.173081354235905094e-01,2.002172264090677500e-01,-1.114349274863143252e-01
-2.429261858849161571e-01,-1.172783389101663964e-01,4.646626899632594343e-01,2.504732445538505048e-01,1.806503790136007037e-01,3.664315578279637720e-01,-3.007411717784439498e-01,9.177979996600055257e-01,8.486404025291930386e-01,-4.928119015844001360e-01
-6.526016611321876215e-02,-2.890501561210810991e-02,1.165566633946273495e-01,6.383931267614237348e-02,4.766861179539220311e-02,8.930731621441434509e-02,-7.422763311561836330e-02,2.358174003687590614e-01,2.143806856941502248e-01,-1.233534357079910659e-01
-1.240393832421247539e-01,-5.551991926016383583e-02,2.220790964480910401e-01,1.144495355017153826e-01,8.833613501356131492e-02,1.725686101928036731e-01,-1.423147630437161804e-01,4.528859836884530088e-01,4.123724146622479436e-01,-2.372732149930121825e-01
-1.514828441328886222e-01,-6.442770666149646996e-02,2.704079263018305257e-01,1.438355367486815473e-01,1.047541828615246584e-01,2.047993909514929101e-01,-1.710242629755818755e-01,5.428936822642408400e-01,4.966428640695264018e-01,-2.833704611842411403e-01
-2.325809755090246442e-02,-1.141389758729374933e-02,4.747600689926282508e-02,2.494918313625919815e-02,1.660177223125264626e-02,3.917319757907906930e-02,-2.902472343506266525e-02,9.405329289569196172e-02,8.899715687848597234e-02,-5.198113323082725890e-02
-4.668784081743345554e-02,-1.912418075805540768e-02,7.892043042106160200e-02,4.071226902091679839e-02,3.102741650068316023e-02,6.355929481455689645e-02,-4.552544888437574239e-02,1.581427488957390382e-01,1.444723772825604602e-01,-8.184014779083101376e-02
-1.173056279283835879e-01,-5.120204088391530628e-02,2.160416866512177014e-01,1.112733569685393775e-01,8.285295108217645421e-02,1.648443293416763655e-01,-1.404880943387572523e-01,4.400523526961362952e-01,3.996710008416743398e-01,-2.223379509902395357e-01
-2.155074104862487183e-01,-8.210410864384562468e-02,3.227182863858386597e-01,1.866675743072442328e-01,1.364660057862325249e-01,2.266990621148834428e-01,-1.939118700480987612e-01,6.824667511092387118e-01,5.782738087188104004e-01,-3.678528703785833298e-01
-4.191857703296939519e-01,-3.804410973783518557e-01,8.577048915833458409e-01,2.820685104652256303e-01,1.193596838057131848e-01,1.013370300639163224e+00,-4.825620119858502477e-01,1.804054052559649790e+00,1.694066756013609343e+00,-1.066414004709353769e+00
-6.484660430924688024e-02,-2.060335662486794533e-02,9.083657584295989906e-02,4.588250426034678336e-02,3.327773449474306922e-02,7.787804477324612729e-02,-4.212970152470290469e-02,1.757203048180033256e-01,1.761570826959656388e-01,-8.325579173614411355e-02
-6.562156852094590265e-02,-2.910907304127214115e-02,1.138694840350578802e-01,6.205921011896685380e-02,4.425568433817680253e-02,8.691223056067763630e-02,-7.427978314705134533e-02,2.330775366663905834e-01,2.118115449749509438e-01,-1.205170164124907961e-01
-5.559183405347217777e-02,-2.570651430673245863e-02,9.927725528232519969e-02,5.457731816959063981e-02,3.851555410220880438e-02,7.763555063364639686e-02,-6.306128894048114442e-02,2.047032618447879038e-01,1.842820569041295486e-01,-1.083143306655556665e-01
-2.178155509377514010e-01,-7.906166799712308069e-02,3.660428389269719807e-01,1.800457849298749136e-01,1.296977815752628771e-01,2.685944663433037505e-01,-2.312815379433625362e-01,7.191948838585393577e-01,6.831614075912308959e-01,-3.767066941218524256e-01
-2.352053246242197249e-01,-9.982688163586647678e-02,4.155483684754744944e-01,2.244188095651914461e-01,1.581887627954728093e-01,3.186751581711759762e-01,-2.759170935581988782e-01,8.421913293741757345e-01,7.696746249544104135e-01,-4.351504268277684995e-01
-2.371019374385929454e-02,-9.868058117349785135e-03,4.024919871024036644e-02,2.328313800116357107e-02,1.550812247863926283e-02,3.100092127447348633e-02,-2.537778840366863159e-02,8.149295937322684202e-02,7.571432011654415095e-02,-4.291024860324015727e-02
-7.485427436826394554e-02,-2.719899742116403674e-02,1.291452352725624420e-01,5.416048710304774416e-02,5.522074231490194107e-02,9.779821945078188972e-02,-9.176073840699680573e-02,2.643232732599579138e-01,2.119912974615418555e-01,-1.374006604245551766e-01
-5.779673498029599399e-01,-2.183622129755961039e-01,9.800822943562617073e-01,4.902744196662690013e-01,3.441953647937829319e-01,7.103028369231964012e-01,-6.330635410342779767e-01,1.966677461777509350e+00,1.843743283959584645e+00,-1.033439184836991043e+00
-3.572516826272579271e-01,-1.663414974442107841e-01,6.883969403680803012e-01,3.430658653325344698e-01,2.475168322300917989e-01,5.377496102246446252e-01,-4.251178718024559711e-01,1.359287943118047792e+00,1.248442149806749057e+00,-7.139063110456711492e-01
-7.302754846658510504e-03,-4.278779313597791747e-03,1.553010995966246782e-02,8.213046015182974557e-03,5.865694508391802037e-03,1.251041174494246788e-02,-9.717832639904297118e-03,3.191549665529525015e-02,2.895406163667013297e-02,-1.691939173924335293e-02
-3.021210313112946411e-01,-1.333799131468277888e-01,5.434605775521071935e-01,2.964684738267448494e-01,2.274621302479765961e-01,4.252226684288586966e-01,-3.500671681160241744e-01,1.090158956591132711e+00,1.000586282294309681e+00,-5.746099386785805674e-01
-8.956022847931188746e-01,-6.059182421368405347e-01,1.569325197490968549e+00,1.153380270213751224e+00,3.805215194980940963e-01,1.771514060664141077e+00,-8.876098178272961992e-01,3.096319402403366894e+00,3.171922963473690515e+00,-1.855468170232405178e+00
-8.087164833745212889e-01,-3.213506696239460947e-01,1.417965522219732932e+00,7.412246812213982849e-01,5.192676347354420185e-01,1.064784230965415190e+00,-8.973327787825773338e-01,2.886146793153555379e+00,2.633596721695241172e+00,-1.473234811006679301e+00
-5.119738032256025972e-01,-2.171848758235454535e-01,8.873804874950514954e-01,4.481192006677754414e-01,3.343283481904260612e-01,6.768268424118686344e-01,-5.392980780208216363e-01,1.768780352184499582e+00,1.638169469612452689e+00,-9.103294510688296759e-01
-9.575173827540533686e-03,-4.188348012303295259e-03,1.725592423698175948e-02,9.084007279894725298e-03,6.638848315442862080e-03,1.297728669786769179e-02,-1.038004706464585453e-02,3.435393983885826757e-02,3.140491203446828250e-02,-1.818940956997831468e-02
-3.567974996867531723e-02,-1.595926960831228758e-02,6.037648190753599348e-02,3.294555457524581815e-02,2.364931773284794508e-02,4.628276946110882611e-02,-3.964438741612390238e-02,1.218484316086756170e-01,1.107403706618909633e-01,-6.403743315133725300e-02
-5.716077885187106217e-02,-2.736721015792636241e-02,1.083925989711429366e-01,6.025553389231491641e-02,4.135811044086587507e-02,7.946594919803139090e-02,-5.628772934783236870e-02,1.932659470041350191e-01,1.771158961081110983e-01,-1.040864997910529305e-01
-5.115527123201479148e-02,-1.912664958958491118e-02,9.148627895440809843e-02,5.086706879756797139e-02,3.874224072789060613e-02,6.572504350048855026e-02,-5.885259299874490146e-02,1.896419288184875152e-01,1.721238147454824674e-01,-9.361838492030476189e-02
-6.605394194620746451e-02,-1.468765457678283641e-02,9.541228732800328960e-02,4.002068198641575009e-02,2.970763437911596791e-02,6.430408385034702690e-02,-6.461786734195895665e-02,1.907444020997672296e-01,1.901535792103960509e-01,-9.788143002266627701e-02
-1.999634254609711503e-01,-7.250884766575525775e-02,3.034607594927772878e-01,1.879451063193063598e-01,1.397635117835502039e-01,3.161420934364940205e-01,-2.099424613237615145e-01,7.076788310763997281e-01,6.347841366245656758e-01,-3.616071350938265261e-01
-1.302529297270108577e-01,-4.773665696435600014e-02,2.361476089179065652e-01,1.333721842403273461e-01,9.822447217918799101e-02,1.741698569045904976e-01,-1.477950750444758377e-01,4.881217453135020534e-01,4.485080753753206140e-01,-2.478192235163352297e-01
-1.655996119285436108e-01,-7.358722044249806082e-02,2.963459913861974937e-01,1.555394440717479121e-01,1.120861877083932090e-01,2.263216704725070361e-01,-1.937552953850162907e-01,5.953680350578882674e-01,5.379612616979281281e-01,-3.127249170795080579e-01
-4.568600179091159702e-02,-1.489606906884852720e-02,9.980566731471963993e-02,5.525130129719486166e-02,5.255806233269365302e-02,6.414764225844918344e-02,-6.124524920788020771e-02,2.150770508230041012e-01,1.861110525917975267e-01,-1.108829554089240110e-01
-3.472899859437390824e-02,-1.452282577849003942e-02,5.791805714548983741e-02,2.950498598297223579e-02,2.200800380904338258e-02,4.391617746322159371e-02,-3.814126645888623462e-02,1.178835670351248699e-01,1.073244954126020556e-01,-6.246581443601885442e-02
